Acquisition settings,Timeframe,Data Rate,Full Scale,Enabled Axes
,1 min,100 Hz,±2 g,Z
Date,Time,Acc_X [g],Acc_Y [g],Acc_Z [g],Temperature [°C],Humidity [%]
2025-09-10,12:16:41.563557,"0,000","0,000","1,023","61,02","70,12"
2025-09-10,12:16:41.563675,"0,000","0,000","1,050","61,02","70,12"
2025-09-10,12:16:41.563719,"0,000","0,000","1,079","61,02","70,12"
2025-09-10,12:16:41.592945,"0,000","0,000","1,018","61,02","70,12"
2025-09-10,12:16:41.593049,"0,000","0,000","1,011","61,02","70,12"
2025-09-10,12:16:41.593077,"0,000","0,000","1,064","61,02","70,12"
2025-09-10,12:16:41.622558,"0,000","0,000","1,087","61,02","70,12"
2025-09-10,12:16:41.622650,"0,000","0,000","1,037","61,02","70,12"
2025-09-10,12:16:41.622678,"0,000","0,000","1,047","61,02","70,12"
2025-09-10,12:16:41.653970,"0,000","0,000","1,082","61,02","70,12"
2025-09-10,12:16:41.654111,"0,000","0,000","1,092","61,02","70,12"
2025-09-10,12:16:41.654205,"0,000","0,000","1,054","61,02","70,12"
2025-09-10,12:16:41.685446,"0,000","0,000","1,035","61,02","70,12"
2025-09-10,12:16:41.685597,"0,000","0,000","1,053","61,02","70,12"
2025-09-10,12:16:41.685656,"0,000","0,000","1,061","61,02","70,12"
2025-09-10,12:16:41.715970,"0,000","0,000","1,034","61,02","70,12"
2025-09-10,12:16:41.716119,"0,000","0,000","0,982","61,02","70,12"
2025-09-10,12:16:41.716182,"0,000","0,000","1,025","61,02","70,12"
2025-09-10,12:16:41.745452,"0,000","0,000","1,042","61,02","70,12"
2025-09-10,12:16:41.745568,"0,000","0,000","1,002","61,02","70,12"
2025-09-10,12:16:41.745623,"0,000","0,000","0,969","61,02","70,12"
2025-09-10,12:16:41.777902,"0,000","0,000","0,990","61,02","70,12"
2025-09-10,12:16:41.778025,"0,000","0,000","1,005","61,02","70,12"
2025-09-10,12:16:41.778079,"0,000","0,000","0,980","61,02","70,12"
2025-09-10,12:16:41.807298,"0,000","0,000","0,982","61,02","70,12"
2025-09-10,12:16:41.807389,"0,000","0,000","1,021","61,02","70,12"
2025-09-10,12:16:41.807419,"0,000","0,000","1,054","61,02","70,12"
2025-09-10,12:16:41.837726,"0,000","0,000","1,019","61,02","70,12"
2025-09-10,12:16:41.837856,"0,000","0,000","1,006","61,02","70,12"
2025-09-10,12:16:41.837914,"0,000","0,000","1,052","61,02","70,12"
2025-09-10,12:16:41.867180,"0,000","0,000","1,065","61,02","70,12"
2025-09-10,12:16:41.867294,"0,000","0,000","1,037","61,02","70,12"
2025-09-10,12:16:41.867349,"0,000","0,000","1,010","61,02","70,12"
2025-09-10,12:16:41.896924,"0,000","0,000","1,038","61,02","70,12"
2025-09-10,12:16:41.897030,"0,000","0,000","1,090","61,02","70,12"
2025-09-10,12:16:41.897085,"0,000","0,000","1,094","61,02","70,12"
